Date,ATC Coin,Aidos Kuneen,Ark,BitBay,BitConnect,BitShares,Bitcoin,Bitcoin Cash,BitcoinDark,Bitdeal,BlackCoin,Blocknet,Burst,Byteball Bytes,Bytecoin,Clams,CloakCoin,Compcoin,Counterparty,Crown,DECENT,Dash,Decred,Diamond,DigiByte,DigitalNote,Dogecoin,E-coin,Einsteinium,Elastic,Emercoin,Energycoin,Ethereum,Ethereum Classic,Expanse,Factom,FairCoin,FirstCoin,GXShares,Gambit,GameCredits,Golos,GridCoin,Groestlcoin,Gulden,Hshare,I-O Coin,ION,IOTA,Komodo,LBRY Credits,LEOcoin,Lisk,Litecoin,Lykke,Metaverse ETP,MonaCoin,Monero,MonetaryUnit,Mooncoin,NAV Coin,NEM,NEO,Namecoin,Neblio,Nexus,NoLimitCoin,Nxt,OKCash,Omni,PIVX,Particl,Peercoin,PotCoin,Radium,ReddCoin,Ripple,Rise,Rubycoin,SIBCoin,SaluS,Shift,Siacoin,Skycoin,SpreadCoin,Sprouts,Steem,Stellar Lumens,Stratis,Syscoin,The ChampCoin,Ubiq,Unobtanium,Verge,Vertcoin,Viacoin,Waves,ZCoin,Zcash,ZenCash
2014-09-23,,,,,,0.030648,402.09,,5.33,,0.057599,,0.000526,,1.6e-05,0.277431,0.07039,,2.05,,,3.36,,0.077749,7.9e-05,0.000157,0.000298,,0.00023,,0.004007,0.000207,,,,,0.005489,,,,1.2e-05,,,0.001399,0.002767,,0.014573,,,,,,,4.24,,,0.101691,1.26,,3.8e-07,0.001091,,,1.09,,,,0.031971,,4.15,,,1.49,0.002826,,5.2e-05,0.004655,,0.00339,,,,,,,,,0.004007,,0.001287,,0.012485,1.9,,0.080578,0.122029,,,,
2014-09-24,,,,,,0.032012,435.75,,5.55,,0.061583,,0.000558,,1.8e-05,0.322451,0.06162,,2.21,,,3.42,,0.091537,8.7e-05,0.000171,0.000314,,0.000247,,0.003707,0.000267,,,,,0.005103,,,,3.5e-05,,,0.001368,0.002948,,0.015072,,,,,,,4.74,,,0.096208,1.46,,2.9e-07,0.001089,,,1.17,,,,0.033039,,4.58,,,1.17,0.003093,,5.6e-05,0.00461,,0.003506,,,,,,,,,0.003966,,0.001501,,0.013469,2.04,,0.08898,0.128727,,,,
2014-09-25,,,,,,0.030648,423.16,,5.62,,0.05958,,0.000604,,1.8e-05,0.313135,0.072109,,2.1,,,3.34,,0.076442,7.7e-05,0.000164,0.000347,,0.000269,,0.002925,0.000173,,,,,0.005505,,,,1.2e-05,,,0.001227,0.002724,,0.015291,,,,,,,4.67,,,0.091495,1.5,,3.7e-07,0.001308,,,1.12,,,,0.031954,,4.26,,,1.19,0.002966,,5.1e-05,0.00467,,0.003383,,,,,,,,,0.003878,,0.001661,,0.011878,1.97,,0.079281,0.126784,,,,
2014-09-26,,,,,,0.030777,411.43,,5.22,,0.056948,,0.000604,,1.7e-05,0.296208,0.086977,,2.06,,,3.0,,0.073278,8.4e-05,0.000156,0.000374,,0.000239,,0.002915,0.000173,,,,,0.005349,,,,1.2e-05,,,0.000894,0.002834,,0.01427,,,,,,,4.51,,,0.091436,1.4,,3.6e-07,0.001035,,,1.07,,,,0.030895,,4.5,,,1.14,0.002982,,5.7e-05,0.004722,,0.003327,,,,,,,,,0.0036,,0.001609,,0.01248,2.01,,0.074204,0.131245,,,,
2014-09-27,,,,,,0.033914,403.56,,5.16,,0.058199,,0.000788,,1.7e-05,0.302667,0.065364,,2.03,,,2.88,,0.080741,8.5e-05,0.000157,0.00045,,0.000228,,0.003027,0.000134,,,,,0.005488,,,,1.6e-05,,,0.000958,0.002502,,0.015331,,,,,,,4.43,,,0.090596,1.38,,3.6e-07,0.001435,,,1.18,,,,0.031948,,4.69,,,1.08,0.00288,,7.6e-05,0.004607,,0.003235,,,,,,,,,0.003044,,0.00151,,0.014942,2.16,,0.064944,0.12568,,,,
2014-09-28,,,,,,0.033915,399.47,,5.01,,0.057125,,0.000965,,1.6e-05,0.279546,0.065242,,2.02,,,2.84,,0.102594,8.4e-05,0.000151,0.000376,,0.00022,,0.003107,0.000176,,,,,0.005353,,,,1.2e-05,,,0.000888,0.002049,,0.016424,,,,,,,4.42,,,0.093786,1.31,,4e-07,0.001426,,,1.2,,,,0.03103,,3.69,,,1.07,0.002884,,6.4e-05,0.004706,,0.003727,,,,,,,,,0.003262,,0.001563,,0.015277,1.83,,0.064518,0.118695,,,,
2014-09-29,,,,,,0.031742,376.93,,4.57,,0.055684,,0.001053,,1.5e-05,0.26452,0.064307,,1.9,,,2.9,,0.082937,7.9e-05,0.000137,0.000394,,0.000204,,0.003577,0.000202,,,,,0.004806,,,,1.1e-05,,,0.000874,0.002223,,0.014886,,,,,,,4.24,,,0.091577,1.22,,3.8e-07,0.001269,,,1.09,,,,0.028639,,3.76,,,0.956745,0.00281,,6e-05,0.005279,,0.00283,,,,,,,,,0.00317,,0.001371,,0.012668,2.06,,0.057406,0.111095,,,,
2014-09-30,,,,,,0.031006,376.09,,4.51,,0.054986,,0.000925,,1.6e-05,0.25938,0.05989,,1.84,,,2.86,,0.107599,7.9e-05,0.000134,0.000397,,0.000204,,0.005252,0.000117,,,,,0.004513,,,,1.1e-05,,,0.000904,0.002007,,0.01377,,,,,,,4.25,,,0.085339,1.16,,6e-07,0.001593,,,1.08,,,,0.027305,,3.19,,,0.965249,0.002705,,6e-05,0.004705,,0.003004,,,,,,,,,0.003227,,0.001394,,0.010585,1.9,,0.060741,0.090743,,,,
2014-10-01,,,,,,0.032879,387.43,,4.42,,0.056004,,0.000772,,1.6e-05,0.269839,0.058922,,1.95,,,2.7,,0.103696,8e-05,0.000144,0.0004,,0.000302,,0.004669,0.00016,,,,,0.004843,,,,1.2e-05,,,0.000933,0.002254,,0.013947,,,,,,,4.47,,,0.036567,1.21,,4.9e-07,0.001075,,,1.1,,,,0.028286,,3.35,,,0.998178,0.002839,,5.4e-05,0.004645,,0.003063,,,,,,,,,0.003221,,0.001495,,0.006607,2.19,,0.060233,0.103296,,,,
2014-10-02,,,,,,0.032335,383.99,,4.47,,0.055502,,0.000698,,1.5e-05,0.268492,0.055961,,1.97,,,2.46,,0.125902,8.1e-05,0.000152,0.000371,,0.000257,,0.008867,0.000161,,,,,0.005718,,,,1.2e-05,,,0.00078,0.002076,,0.01382,,,,,,,4.43,,,0.05778,1.22,,4e-07,0.001075,,,1.06,,,,0.028059,,3.41,,,0.957549,0.002802,,5.8e-05,0.004755,,0.002394,,,,,,,,,0.002888,,0.001451,,0.007726,2.24,,0.060289,0.102702,,,,
2014-10-03,,,,,,0.03141,375.18,,3.96,,0.053126,,0.000748,,1.5e-05,0.345167,0.053855,,1.9,,,2.44,,0.151215,7.5e-05,0.00014,0.000332,,0.000249,,0.044265,0.000169,,,,,,,,,8e-06,,,0.00084,0.002172,,0.014277,,,,,,,4.32,,,0.056978,1.18,,4.8e-07,0.000912,,,1.03,,,,0.027549,,3.63,,,0.88294,0.002712,,5.3e-05,0.004876,,0.002507,,,,,,,,,0.002743,,0.001401,,0.007901,2.2,,0.055854,0.097496,,,,
2014-10-04,,,,,,0.031765,359.89,,3.74,,0.050463,,0.000654,,1.4e-05,0.3095,0.043296,,1.82,,,2.4,,0.143394,7.2e-05,0.000137,0.000325,,0.000212,,0.008814,0.000112,,,,,,,,,,,,0.000806,0.002165,,0.012334,,,,,,,4.17,,,0.051197,1.09,,4.2e-07,0.00083,,,0.956588,,,,0.026513,,3.07,,,0.821619,0.002581,,5.4e-05,0.005024,,0.002187,,,,,,,,,0.002604,,0.00133,,0.00677,2.6,,0.051151,0.091177,,,,
2014-10-05,,,,,,0.029968,328.92,,3.68,,0.047029,,0.000548,,1.4e-05,0.246687,0.053974,,1.74,,,2.24,,0.139746,6.3e-05,0.000118,0.0003,,0.000191,,0.007236,9.9e-05,,,,,,,,,1e-05,,,0.000828,0.002143,,0.011039,,,,,,,3.94,,,0.047491,0.977117,,4e-07,0.000832,,,0.881886,,,,0.024236,,3.29,,,0.802538,0.002244,,5.3e-05,0.004935,,0.002118,,,,,,,,,0.002441,,0.001103,,0.00546,2.6,,0.046906,0.081373,,,,
2014-10-06,,,,,,0.029164,320.39,,3.16,,0.045039,,0.000449,,1.3e-05,0.28835,0.057283,,1.86,,,2.25,,0.133473,5.9e-05,0.000105,0.000272,,0.000174,,0.00839,0.000157,,,,,,,,,6e-06,,,0.000807,0.001939,,0.009418,,,,,,,3.7,,,0.067347,0.878679,,3.7e-07,0.000816,,,0.875021,,,,0.023803,,3.0,,,0.822616,0.002354,,4.8e-05,0.004777,,0.001967,,,,,,,,,0.002384,,0.001189,,0.006572,2.53,,0.040441,0.075506,,,,
2014-10-07,,,,,,0.02894,330.58,,3.42,,0.045387,,0.000463,,1.2e-05,0.231501,0.051398,,2.95,,,2.25,,0.139822,6.4e-05,0.000111,0.000299,,0.000198,,0.008918,0.000142,,,,,,,,,7e-06,,,0.000926,0.002066,,0.010164,,,,,,,3.81,,,0.060336,0.980493,,4.2e-07,0.000836,,,0.977316,,,,0.024935,,3.07,,,1.05,0.002189,,5e-05,0.004731,,0.002576,,,,,,,,,0.002578,,0.001083,,0.005962,3.09,,0.044615,0.077991,,,,
2014-10-08,,,,,,0.028274,336.12,,3.34,,0.045744,,0.000483,,1.3e-05,0.206842,0.04848,,3.33,,,2.12,,0.130612,6.1e-05,0.0001,0.000297,,0.000187,,0.008789,0.000138,,,,,,,,,7e-06,,,0.000971,0.002068,,0.007787,,,,,,,3.86,,,0.0604,1.0,,3.8e-07,0.000808,,,0.966068,,,,0.025263,,3.02,,,1.06,0.002055,,4.7e-05,0.004769,,0.001991,,,,,,,,,0.00242,,0.001152,,0.007353,2.95,,0.040574,0.078874,,,,
2014-10-09,,,,,,0.0287,352.75,,3.47,,0.04678,,0.000458,,1.3e-05,0.218355,0.054463,,2.82,,,2.33,,0.139902,6.3e-05,0.000106,0.000293,,0.000195,,0.0088,0.000134,,,,,,,,,3.9e-05,,,0.000988,0.00225,,0.007065,,,,,,,3.91,,,0.061799,1.09,,3.9e-07,0.000825,,,1.1,,,,0.025624,,3.42,,,1.06,0.002088,,5.2e-05,0.004787,,0.001605,,,,,,,,,0.002475,,0.001123,,0.007772,2.87,,0.043742,0.079772,,,,
2014-10-10,,,,,,0.028472,364.69,,3.23,,0.045142,,0.000472,,1.4e-05,0.25492,0.051375,,3.88,,,2.39,,0.157121,6.6e-05,9.1e-05,0.000293,,0.000209,,0.012059,0.000139,,,,,,,,,6.2e-05,,,0.001112,0.002315,,0.007411,,,,,,,3.9,,,0.064846,1.1,,4.2e-07,0.001057,,,1.07,,,,0.025576,,3.76,,,1.13,0.002118,,5.1e-05,0.004824,,0.002129,,,,,,,,,0.002356,,0.001077,,0.008333,3.36,,0.051892,0.082653,,,,
2014-10-11,,,,,,0.026781,361.36,,3.0,,0.041706,,0.000479,,1.4e-05,0.299927,0.048348,,3.01,,,2.24,,0.154948,6.9e-05,9.2e-05,0.000271,,0.000207,,0.009757,0.00017,,,,,,,,,6.9e-05,,,0.001102,0.00223,,0.00757,,,,,,,3.8,,,0.065958,1.14,,4.1e-07,0.00113,,,1.04,,,,0.024683,,3.46,,,1.04,0.002267,,5e-05,0.004873,,0.002188,,,,,,,,,0.002308,,0.001059,,0.008057,3.51,,0.053324,0.086705,,,,
2014-10-12,,,,,,0.028068,362.61,,2.77,,0.042367,,0.000455,,1.4e-05,0.213463,0.046573,,3.51,,,2.16,,0.163169,6.5e-05,6.7e-05,0.000278,,0.00021,,0.006169,0.00017,,,,,,,,,4.7e-05,,,0.001055,0.002248,,0.00785,,,,,,,3.78,,,0.063761,1.08,,4.9e-07,0.00107,,,1.03,,,,0.02397,,3.56,,,1.04,0.002979,,5.1e-05,0.004754,,0.001845,,,,,,,,,0.002338,,0.001087,,0.008461,3.47,,0.061516,0.084697,,,,
2014-10-13,,,,,,0.027179,377.92,,3.13,,0.044284,,0.000459,,1.5e-05,0.219765,0.046786,,3.85,,,2.13,,0.170025,6.8e-05,6.7e-05,0.000291,,0.000219,,0.008314,0.000215,,,,,,,,,5.3e-05,,,0.000782,0.002125,,0.007303,,,,,,,3.85,,,0.067183,1.08,,6.2e-07,0.001042,,,1.07,,,,0.024834,,2.96,,,1.07,0.002749,,5.3e-05,0.004853,,0.002949,,,,,,,,,0.00224,,0.0011,,0.008876,3.38,,0.064014,0.086913,,,,
2014-10-14,,,,,,0.02751,391.69,,3.26,,0.043254,,0.00049,,1.6e-05,0.226186,0.048628,,3.72,,,2.57,,0.172364,7.1e-05,6.3e-05,0.000286,,0.000224,,0.007108,0.000219,,,,,,,,,3.9e-05,,,0.001194,0.002317,,0.007337,,,,,,,3.86,,,0.064926,1.1,,5.4e-07,0.001039,,,1.07,,,,0.024294,,3.86,,,1.08,0.002361,,5.1e-05,0.004794,,0.001116,,,,,,,,,0.002309,,0.000973,,0.00844,2.88,,0.067327,0.083998,,,,
2014-10-15,,,,,,0.027587,400.95,,2.56,,0.04273,,0.000491,,1.5e-05,0.138542,0.039037,,3.83,,,2.07,,0.18024,8e-05,5.9e-05,0.000285,,0.000222,,0.007263,0.000217,,,,,,,,,4e-05,,,0.000802,0.002391,,0.005662,,,,,,,4.08,,,0.064167,1.08,,5.7e-07,0.000902,,,1.09,,,,0.025458,,3.86,,,1.1,0.002853,,5.5e-05,0.004872,,0.003793,,,,,,,,,0.002352,,0.000982,,0.009286,3.22,,0.060928,0.082832,,,,
2014-10-16,,,,,,0.026506,394.52,,3.15,,0.042412,,0.000474,,1.5e-05,0.121662,0.039044,,3.85,,,2.07,,0.18138,7.9e-05,6.1e-05,0.000269,,0.000225,,0.009852,0.000272,,,,,,,,,3.6e-05,,,0.000788,0.002144,,0.00587,,,,,,,4.06,,,0.060726,0.986954,,4.5e-07,0.000964,,,1.05,,,,0.024076,,3.9,,,1.07,0.003812,,5.5e-05,0.004825,,0.002245,,,,,,,,,0.002173,,0.00086,,0.007854,2.75,,0.066337,0.08659,,,,
2014-10-17,,,,,,0.025578,382.76,,2.61,,0.040132,,0.000463,,1.5e-05,0.183757,0.028713,,3.66,,,2.18,,0.191193,7.3e-05,6.5e-05,0.000258,,0.000214,,0.005783,0.000295,,,,,,,,,3.4e-05,,,0.000665,0.002063,,0.005163,,,,,,,3.99,,,0.051957,0.998718,,4.4e-07,0.001033,,,1.02,,,,0.023329,,3.73,,,1.03,0.003911,,5.3e-05,0.004855,,0.002849,,,,,,,,,0.002081,,0.000895,,0.007873,2.91,,0.068245,0.074191,,,,
2014-10-18,,,,,,0.025372,383.98,,2.41,,0.03858,,0.000441,,1.3e-05,0.200378,0.028376,,4.09,,,2.28,,0.201186,7.3e-05,6.7e-05,0.000251,,0.000213,,0.010156,0.000357,,,,,,,,,7.3e-05,,,0.000628,0.001927,,0.004685,,,,,,,3.99,,,0.05116,0.973584,,4.4e-07,0.00103,,,1.03,,,,0.022599,,3.43,,,1.02,0.003466,,5.2e-05,0.004904,,0.002632,,,,,,,,,0.002022,,0.000785,,0.00958,2.39,,0.073771,0.069449,,,,
2014-10-19,,,,,,0.02459,391.25,,2.33,,0.041318,,0.000409,,1.3e-05,0.141251,0.027492,,4.25,,,2.29,,0.206685,7.4e-05,6.4e-05,0.000258,,0.000203,,0.010349,0.000297,,,,,,,,,3.9e-05,,,0.000627,0.00202,,0.003758,,,,,,,4.06,,,0.049563,0.965568,,4.9e-07,0.000966,,,1.05,,,,0.023068,,3.71,,,1.02,0.004098,,5.5e-05,0.004964,,0.003018,,,,,,,,,0.002058,,0.000709,,0.009077,2.44,,0.077141,0.070328,,,,
2014-10-20,,,,,,0.023515,389.23,,2.42,,0.039422,,0.000384,,1.3e-05,0.214073,0.02868,,4.43,,,2.26,,0.233668,7e-05,6.7e-05,0.000243,,0.000217,,0.010509,0.00042,,,,,,,,,3.9e-05,,,0.000762,0.002276,,0.005257,,,,,,,3.98,,,0.04575,0.995676,,4.8e-07,0.000911,,,1.05,,,,0.023083,,3.39,,,1.02,0.003705,,5.4e-05,0.004945,,0.00278,,,,,,,,,0.002021,,0.0006,,0.011241,2.79,,0.075065,0.068475,,,,
2014-10-21,,,,,,0.022305,382.42,,2.37,,0.037341,,0.00037,,1.3e-05,0.19121,0.024892,,4.22,,,2.1,,0.265478,6.8e-05,6.2e-05,0.000232,,0.000212,,0.00956,0.000535,,,,,,,,,3.8e-05,,,0.000588,0.001759,,0.004636,,,,,,,3.91,,,0.0455,0.952061,,5.5e-07,0.000931,,,1.03,,,,0.022664,,3.77,,,0.972389,0.003843,,5e-05,0.005072,,0.002868,,,,,,,,,0.002022,,0.000564,,0.010925,2.87,,0.073081,0.067399,,,,
2014-10-22,,,,,,0.025829,386.12,,2.22,,0.033023,,0.000383,,1.5e-05,0.152532,0.023403,,4.18,,,2.07,,0.233811,6.9e-05,6.6e-05,0.00023,,0.000211,,0.009267,0.000313,,,,,,,,,3.1e-05,,,0.000591,0.001594,,0.004568,,,,,,,3.94,,,0.047456,0.956909,,5.1e-07,0.000896,,,1.01,,,,0.023565,,3.29,,,0.99369,0.003782,,5e-05,0.00519,,0.002377,,,,,,,,,0.002062,,0.000378,,0.010461,3.13,,0.074202,0.057848,,,,
2014-10-23,,,,,,0.025638,382.96,,2.04,,0.031986,,0.000363,,1.4e-05,0.099965,0.02355,,4.1,,,2.07,,0.230441,6.5e-05,6.4e-05,0.000257,,0.0002,,0.010496,0.000383,,,,,,,,,2.7e-05,,,0.000636,0.001786,,0.004098,,,,,,,3.85,,,0.047216,0.942326,,5e-07,0.000883,,,0.960952,,,,0.024496,,3.32,,,0.939333,0.003939,,5.2e-05,0.005185,,0.00226,,,,,,,,,0.002021,,0.000526,,0.008981,3.04,,0.074697,0.056609,,,,
2014-10-24,,,,,,0.023005,358.59,,2.3,,0.031739,,0.000321,,1.3e-05,0.075433,0.021506,,3.49,,,2.1,,0.17942,5.8e-05,5.7e-05,0.000246,,0.000189,,0.008614,0.000377,,,,,,,,,1.8e-05,,,0.000606,0.001846,,0.003618,,,,,,,3.74,,,0.046411,0.842075,,5.6e-07,0.000835,,,0.93557,,,,0.021473,,3.3,,,0.852276,0.003453,,4.7e-05,0.005143,,0.002026,,,,,,,,,0.001915,,0.000809,,0.011337,2.67,,0.071675,0.052687,,,,
2014-10-25,,,,,,0.023561,358.61,,2.18,,0.033318,,0.00031,,1.2e-05,0.107583,0.01914,,3.7,,,2.03,,0.199627,7.1e-05,5.7e-05,0.000251,,0.00017,,0.008699,0.000283,,,,,,,,,1.8e-05,,,0.000598,0.001644,,0.00386,,,,,,,3.75,,,0.047015,0.763826,,6e-07,0.000784,,,0.931876,,,,0.022332,,3.33,,,0.862985,0.00355,,4.6e-05,0.005083,,0.001616,,,,,,,,,0.001959,,0.000734,,0.009102,3.29,7e-06,0.063578,0.051445,,,,
2014-10-26,,,,,,0.022642,347.49,,1.87,,0.032671,,0.000275,,1.2e-05,0.117788,0.010766,,3.53,,,1.92,,0.176782,5.6e-05,5.5e-05,0.000247,,0.000148,,0.008688,0.000174,,,,,,,,,7e-06,,,0.000579,0.001546,,0.003498,,,,,,,3.67,,,0.045277,0.74026,,6.2e-07,0.000705,,,0.904414,,,,0.021508,,3.4,,,0.858949,0.003346,,4.9e-05,0.00472,,0.001416,,,,,,0.00695,,,0.001893,,0.000752,,0.007676,2.92,7e-06,0.059865,0.045287,,,,
2014-10-27,,,,,,0.022683,354.78,,1.87,,0.032597,,0.000243,,1.2e-05,0.120624,0.011012,,3.52,,,1.93,,0.180219,5.2e-05,5.5e-05,0.000249,,0.000177,,0.008694,0.000291,,,,,,,,,3.2e-05,,,0.000575,0.001531,,0.004033,,,,,,,3.72,,,0.047236,0.697623,,6.7e-07,0.000785,,,0.915737,,,,0.021723,,2.71,,,0.869799,0.003229,,4.7e-05,0.004546,,0.001286,,,,,,0.006964,,,0.001941,,0.000616,,0.006765,3.06,1.1e-05,0.06181,0.044529,,,,
2014-10-28,,,,,,0.022732,353.21,,2.11,,0.032213,,0.000264,,1.2e-05,0.127006,0.014013,,3.58,,,1.92,,0.183653,5.3e-05,5.6e-05,0.00025,,0.000176,,0.008551,0.00024,,,,,,,,,4e-06,,,0.000577,0.001571,,0.00469,,,,,,,3.81,,,0.042223,0.704975,,9.5e-07,0.000884,,,0.926586,,,,0.021652,,3.27,,,0.865134,0.00318,,4.6e-05,0.00489,,0.001413,,,,,,0.001793,,,0.001957,,0.000616,,0.006983,2.91,1e-05,0.064088,0.04239,,,,
2014-10-29,,,,,,0.022169,357.09,,2.11,,0.032857,,0.000312,,1.2e-05,0.089079,0.013761,,3.11,,,1.89,,0.215708,5.3e-05,5.2e-05,0.000255,,0.00021,,0.008927,0.000225,,,,,,,,,4e-06,,,0.000576,0.001621,,0.005207,,,,,,,3.85,,,0.036887,0.687775,,8.4e-07,0.000892,,,0.933398,,,,0.021216,,3.03,,,0.873191,0.002939,,5e-05,0.00484,,0.001426,,,,,,0.002194,,,0.001675,,0.000704,,0.00678,2.87,4e-06,0.064536,0.037532,,,,
2014-10-30,,,,,,0.020396,335.71,,1.97,,0.032197,,0.000278,,1.1e-05,0.100585,0.0124,,2.88,,,1.61,,0.202233,4.7e-05,5e-05,0.000242,,0.000182,,0.008392,0.000198,,,,,,,,,,,,0.000553,0.001598,,0.004051,,,,,,,3.73,,,0.035393,0.632047,,8.5e-07,0.000632,,,0.887821,,,,0.01993,,2.9,,,0.811967,0.002647,,4.4e-05,0.004774,,0.00157,,,,,,0.001879,,,0.001696,,0.000645,,0.004948,2.48,7e-06,0.060062,0.038233,,,,
2014-10-31,,,,,,0.018353,345.01,,1.8,,0.033404,,0.000259,,1.2e-05,0.093146,0.010383,,3.06,,,1.78,,0.207302,4.5e-05,4.3e-05,0.000238,,0.000193,,0.008629,0.000173,,,,,,,,,,,,0.000586,0.001653,,0.00391,,,,,,,3.78,,,0.038837,0.61369,,6.8e-07,0.000578,,,0.905371,,,,0.020215,,2.81,,,0.835173,0.002615,,4.5e-05,0.004887,,0.001671,,,,,,0.005168,,,0.001748,,0.000678,,0.005987,2.52,7e-06,0.06163,0.098062,,,,
2014-11-01,,,,,,0.017243,338.65,,2.69,,0.032349,0.079314,0.000251,,1.1e-05,0.091432,0.010126,,3.2,,,1.79,,0.181265,4.7e-05,4.6e-05,0.000236,,0.000238,,0.006776,0.0002,,,,,,,,,3e-06,,,0.000561,0.001498,,0.004407,,,,,,,3.76,,,0.038637,0.607123,0.000313,7.2e-07,0.000609,,,0.895453,,,,0.019387,,2.62,,,0.814446,0.002544,,4.1e-05,0.004865,,0.001629,,,,,,0.00418,,,0.001686,,0.000631,,0.004924,2.62,7e-06,0.059618,0.07043,,,,
2014-11-02,,,,,,0.01462,326.07,,2.07,,0.030956,0.079677,0.000239,,1.1e-05,0.075649,0.009637,,3.49,,,1.67,,0.180308,4.9e-05,4.2e-05,0.000228,,0.000231,,0.00679,0.00029,,,,,,,,,3e-06,,,0.000538,0.001454,,0.005304,,,,,,,3.58,,,0.040746,0.586417,0.000303,7.5e-07,0.000847,,,0.849533,,,,0.01786,,2.48,,,0.764446,0.002279,,3.9e-05,0.004674,,0.001636,,,,,,0.001304,,,0.001549,,0.000501,,0.005103,2.49,4e-06,0.054954,0.05806,,,,
2014-11-03,,,,,,0.016501,325.57,,1.79,,0.030187,0.079292,0.000244,,1e-05,0.130218,0.009803,,3.66,,,1.66,,0.19018,5.5e-05,4e-05,0.000221,,0.000232,,0.00879,0.000173,,,,,,,,,3e-06,,,0.000537,0.001411,,0.003665,,,,,,,3.59,,,0.04609,0.577925,0.000313,7.5e-07,0.00088,,,0.857346,,,,0.01881,,2.48,,,0.750819,0.002296,,4.2e-05,0.004658,,0.001651,,,,,,0.004851,,,0.001582,,0.000523,,0.007322,2.45,5e-06,0.052283,0.056959,,,,
2014-11-04,,,,,,0.016386,327.16,,1.89,,0.029608,0.072024,0.000375,,1e-05,0.130537,0.010198,,4.18,,,1.62,,0.183436,5.6e-05,4.1e-05,0.000216,,0.000264,,0.007201,0.000226,,,,,,,,,2e-05,,,0.000501,0.001377,,0.003439,,,,,,,3.58,,,0.04116,0.575828,0.000111,7.1e-07,0.000881,,,0.854922,,,,0.019467,,2.46,,,0.745622,0.002295,,4.3e-05,0.004809,,0.001834,,,,,,0.004875,,,0.001691,,0.000459,,0.007361,2.46,4e-06,0.05145,0.050181,,,,
2014-11-05,,,,,,0.017035,330.68,,1.94,,0.030093,0.079854,0.000326,,1e-05,0.082704,0.011172,,4.42,,,1.65,,0.181085,6.6e-05,4.1e-05,0.000211,,0.00026,,0.008017,0.000165,,,,,,,,,2e-05,,,0.000467,0.001495,,0.003254,,,,,,,3.59,,,0.044861,0.547942,0.000172,7.1e-07,0.001053,,,0.857472,,,,0.019311,,2.57,,,0.760403,0.002258,,4e-05,0.004806,,0.001815,,,,,,0.004927,,,0.001704,,0.000479,,0.006602,2.54,5e-06,0.056258,0.044026,,,,
2014-11-06,,,,,,0.019702,339.46,,1.96,,0.029352,0.084912,0.00033,,1.1e-05,0.125596,0.011653,,4.26,,,1.75,,0.176597,6.4e-05,4.4e-05,0.000217,,0.000342,,0.008317,0.000143,,,,,,,,,1e-05,,,0.000533,0.001498,,0.003828,,,,,,,3.64,,,0.047432,0.570834,0.000177,7.6e-07,0.001165,,,0.88047,,,,0.020103,,2.33,,,0.777293,0.002569,,4.4e-05,0.004861,,0.001964,,,,,,0.004413,,,0.001755,,0.000419,,0.007129,2.6,4e-06,0.059294,0.049711,,,,
2014-11-07,,,,,,0.018025,349.82,,1.99,,0.030301,0.085657,0.000332,,1.1e-05,0.083956,0.011965,,4.39,,,1.99,,0.170725,7.7e-05,4e-05,0.000227,,0.000351,,0.007688,0.000178,,,,,,,,,1e-05,,,0.000357,0.001621,,0.003355,,,,,,,3.65,,,0.050331,0.590278,0.000206,8e-07,0.001324,,,0.894361,,,,0.020359,,2.48,,,0.80755,0.002458,,4.2e-05,0.004878,,0.002095,,,,,,0.004548,,,0.001767,,0.000452,,0.007038,2.73,4e-06,0.055411,0.046458,,,,
2014-11-08,,,,,,0.018426,342.15,,2.04,,0.029621,0.085655,0.000355,,1.1e-05,0.085539,0.011529,,4.33,0.011046,,2.13,,0.154485,8.1e-05,4.2e-05,0.00022,,0.000357,,0.007888,0.000127,,,,,,,,,1e-05,,,0.000528,0.001522,,0.003468,,,,,,,3.56,,,0.048945,0.619835,0.000805,8.9e-07,0.001407,,,0.864193,,,,0.019908,,2.82,,,0.748308,0.00233,,4.1e-05,0.004877,,0.002038,,,,,,0.004414,,,0.001687,,0.00045,,0.007983,2.69,4e-06,0.059286,0.050831,,,,
2014-11-09,,,,,,0.020601,345.38,,1.98,,0.032922,0.084704,0.000407,,1.1e-05,0.069158,0.011327,,4.74,0.011011,,2.73,,0.174192,7.9e-05,4.3e-05,0.000218,,0.00044,,0.008298,0.000138,,,,,,,,,,,,0.000532,0.001599,,0.003877,,,,,,,3.55,,,0.051941,0.643598,0.002745,8.2e-07,0.001307,,,0.871678,,,,0.019789,,2.07,,,0.746937,0.002213,,4.1e-05,0.004904,,0.002175,,,,,,0.004455,,,0.001733,,0.000443,,0.007993,2.67,4e-06,0.056435,0.052055,,,,
2014-11-10,,,,,,0.020138,362.26,,2.13,,0.035222,0.089749,0.000433,,1.1e-05,0.072562,0.011173,,5.22,0.00906,,2.98,,0.193033,8.6e-05,4.5e-05,0.000219,,0.000457,,0.007608,7.2e-05,,,,,,,,,1.1e-05,,,0.000503,0.001685,,0.003641,,,,,,,3.63,,,0.053044,0.71667,0.001594,6.9e-07,0.001355,,,0.905776,,,,0.020433,,2.58,,,0.801801,0.002396,,4.3e-05,0.00492,,0.002417,,,,,,0.004673,,,0.001752,,0.000467,,0.00709,2.77,6e-06,0.058942,0.063709,,,,
