,ATC Coin,Aidos Kuneen,Ark,BitBay,BitConnect,BitShares,Bitcoin,Bitcoin Cash,BitcoinDark,Bitdeal,BlackCoin,Blocknet,Burst,Byteball Bytes,Bytecoin,Clams,CloakCoin,Compcoin,Counterparty,Crown,DECENT,Dash,Decred,Diamond,DigiByte,DigitalNote,Dogecoin,E-coin,Einsteinium,Elastic,Emercoin,Energycoin,Ethereum,Ethereum Classic,Expanse,Factom,FairCoin,FirstCoin,GXShares,Gambit,GameCredits,Golos,GridCoin,Groestlcoin,Gulden,Hshare,I-O Coin,ION,IOTA,Komodo,LBRY Credits,LEOcoin,Lisk,Litecoin,Lykke,Metaverse ETP,MonaCoin,Monero,MonetaryUnit,Mooncoin,NAV Coin,NEM,NEO,Namecoin,Neblio,Nexus,NoLimitCoin,Nxt,OKCash,Omni,PIVX,Particl,Peercoin,PotCoin,Radium,ReddCoin,Ripple,Rise,Rubycoin,SIBCoin,SaluS,Shift,Siacoin,Skycoin,SpreadCoin,Sprouts,Steem,Stellar Lumens,Stratis,Syscoin,The ChampCoin,Ubiq,Unobtanium,Verge,Vertcoin,Viacoin,Waves,ZCoin,Zcash,ZenCash
Siacoin,0.878710275725,0.8367556238,0.96566004067,0.746877941178,0.910355171952,0.637620134502,0.899399327412,0.396873626552,0.9083227704,-0.207925159769,0.662021450308,0.958000546212,0.713316464193,0.384667666585,0.683725286327,0.835318595961,0.870299572001,-0.417706357677,0.778806194933,0.870866387506,0.178126220931,0.934985665647,0.792075368503,0.965591577479,0.648647572483,0.665950449397,0.630389284744,-0.310996696976,0.751901158754,0.43290751406,0.659833976966,0.849456645196,0.837871137274,0.692970649287,0.800810482752,0.803690822425,0.929359353121,0.946524014464,-0.374162665782,0.905730401497,0.657257453051,0.183605773288,0.647898108577,0.823193489517,0.824114050685,-0.459575181721,0.939613620666,0.853769000543,0.48845268967,0.816556767082,0.355270228182,0.200797644651,0.900402617871,0.904835550227,0.742144468219,-0.551383990698,0.754404393534,0.944220057052,0.896276087209,0.667494689343,0.931674824387,0.854737534383,0.7831422102,0.680174093895,-0.0679720058546,1.0,0.857173196685,0.699361078678,0.865075972452,0.664341883227,0.899474586047,0.654512676835,0.686265007838,0.769277179061,0.829651408789,0.677576721613,0.711483254342,0.936655227817,0.78552844396,0.803775556711,0.829399472853,0.794155850539,1.0,0.41756331609,0.923314515186,-0.211581895818,0.347179450818,0.535572302022,0.70855129433,0.873962958617,-0.386848083805,0.858143895422,0.964097397763,0.915575454842,0.844742946718,0.850321145266,0.788823638714,0.663441778389,0.111951435131,0.287498951632
Skycoin,-0.624183139835,0.572739193217,0.335480367037,0.604867627081,0.708021589956,0.535567136587,0.657191450266,-0.119547132668,0.583922747668,-0.0540602538668,0.460878851873,0.524783273607,0.310840766834,0.463213900181,0.225011824279,0.441201276407,0.694491201389,0.0320778810234,0.531605307986,0.545662001166,0.112760745744,0.630250600507,0.624563507082,0.605263724862,0.252110429486,0.355462580672,0.262222095191,-0.226447010471,0.569196560879,0.20950707376,0.559165494862,0.714574645517,0.704644052773,0.629548274576,0.391076855548,0.662773793647,0.658045210473,0.612886400801,0.628525645776,0.679186488846,0.304192082851,0.751751218567,0.339892761505,0.708824638003,0.509033868273,0.720995021858,0.468713033452,0.686138412018,0.172327606415,0.611661389465,0.662455235581,0.483868235103,0.453440119049,0.745360108364,0.717484338475,-0.0652681432825,0.773737536223,0.406872247086,0.746974247617,0.29320880218,0.177163379017,0.540136110853,0.637960355937,0.47548960039,-0.592630285714,0.41756331609,0.46980195134,0.70215499228,0.183497591055,0.479016713427,0.461906412105,0.07714635889,0.422830809675,0.686515400453,0.59110496114,0.376093983224,0.226680348629,0.310578953165,0.497074353825,0.786372515526,0.780118060324,0.522448638987,0.41756331609,1.0,0.64065556993,0.442604754949,0.526552356792,-0.0982492713439,0.591273657621,0.409735169685,0.172701719987,0.610370179895,0.655035954874,0.493106538259,0.559059701669,0.819004833989,0.650444402186,0.547544114883,0.566926012142,-0.440031237581
SpreadCoin,0.485401540557,0.895111124409,0.794749363147,0.804867796885,0.939523132855,0.6922892556,0.914878498428,0.59416431784,0.87754031993,-0.185502084111,0.730311089296,0.959871638679,0.736024635218,0.534427524965,0.715988920407,0.84364112605,0.88036153178,-0.385997988982,0.794780156867,0.905771230087,0.213832948157,0.953542622909,0.84520145387,0.951044088746,0.686871901669,0.709666596105,0.694878870923,-0.27877286278,0.791175603286,0.262585079651,0.726796390035,0.90165410519,0.880432119623,0.776288266175,0.821477923149,0.857858743667,0.953088401875,0.94318556473,-0.135159927309,0.930763924043,0.714133900922,0.238865267949,0.687670491108,0.892022435109,0.825486910885,0.73395557129,0.897152484129,0.915903530416,0.577227049296,0.781702091375,0.434004101914,0.2124719439,0.865388166925,0.937578434954,0.806935123352,-0.484457784009,0.825616349784,0.938397446406,0.93493136991,0.708739801771,0.833286246823,0.888540464583,0.845260905002,0.745490689681,-0.274190117546,0.923314515186,0.872107668366,0.777543735765,0.699741248346,0.73385684964,0.909231782052,0.694629388905,0.748951943023,0.830282630212,0.856977503644,0.726166399278,0.754779340336,0.809772912104,0.767520542015,0.889606726983,0.914911468978,0.826530441517,0.923314515186,0.64065556993,1.0,-0.226922739622,0.41317412629,0.575886787163,0.784404707504,0.845687164299,0.0202598113318,0.888736238116,0.96337871523,0.877092849756,0.869428072834,0.906154179222,0.845657380957,0.723150295709,0.137508442755,0.211713329662
Sprouts,0.503993451993,0.704117778658,0.676753690831,-0.266145584529,0.713883946221,-0.209065639557,-0.339989229024,0.40311919175,-0.226644870062,-0.263045726954,-0.258632759059,-0.190243390264,-0.261592588009,0.254065767981,-0.229053604287,-0.178888122187,-0.211116631285,-0.301659184061,-0.33955123683,-0.267622373548,0.128322525797,-0.280192324062,-0.22497794957,-0.2089129773,-0.212961559387,-0.200034808128,-0.278735891066,-0.142473569881,-0.247345002241,0.259022869233,-0.433851147586,-0.245375395434,-0.274061649731,0.288756005763,-0.303289365656,-0.251474327709,-0.200856223379,0.724321836213,-0.212579522359,-0.255013033735,-0.264834523913,0.503348341377,-0.267172491372,-0.225859825346,-0.304903618122,0.018231493315,-0.284470350158,0.289164220201,0.258908279745,0.731265565512,0.416090201986,-0.150297109286,0.372990916786,-0.252663390446,0.506667491912,-0.298214624279,-0.160255114104,-0.269417776268,-0.249155397212,-0.218381615567,-0.214430421809,-0.258481825479,0.534263205957,-0.252492426726,-0.16255329986,-0.211581895818,0.690219525359,-0.261169361559,-0.159270731557,-0.234684496829,-0.184687458343,0.626583308639,-0.269066400201,-0.287495192059,-0.185709847496,-0.229141251036,-0.251805616122,0.57890853256,-0.412506898638,-0.215031552089,-0.140805378659,-0.2158959729,-0.211581895818,0.442604754949,-0.226922739622,1.0,0.164337895158,-0.22355959906,0.326173418629,-0.264834284918,-0.177668491849,-0.23188800215,-0.216789661281,-0.202921658483,-0.223141729683,-0.234359834465,0.215988960136,0.438836133635,0.136575408024,0.201184082962
Steem,-0.249211961447,-0.765751721373,0.354661030516,0.505209076958,0.667997897578,0.539254342336,0.394869714853,0.250172337939,0.467311096718,-0.194864199022,0.523093378142,0.365040740368,0.50922732884,0.919075504156,0.519856198784,0.456362794027,0.44658781557,-0.12078877237,0.5260325171,0.419889690655,0.704635300356,0.394046122871,0.487504954398,0.406080643248,0.524106055607,0.527390222447,0.522154798637,0.201936295596,0.518411143477,0.165348459912,0.636585956239,0.486148995027,0.506683576796,0.656582150218,0.574745042642,0.506422609412,0.344321455997,0.608277464632,0.546129753414,0.46851751652,0.514516244911,0.246275158126,0.531755805908,0.410806567049,0.344624628314,0.690750457595,0.360809591522,0.403382040869,-0.10784298169,0.820878200612,0.884357574906,0.168876388754,0.413508638428,0.453842702649,0.944696656557,0.727916817939,0.503003009907,0.337853088891,0.438018723741,0.521581509103,0.337920172144,0.4741602783,0.517031649125,0.485274418256,-0.162197290828,0.347179450818,0.420515339979,0.60361331371,0.286353243319,0.533804371661,0.381105591465,0.259178562484,0.493285208117,0.424722121969,0.502980147561,0.54404193125,0.491684881155,0.284364941957,0.307488125846,0.360125786209,0.458921226755,0.525129500786,0.347179450818,0.526552356792,0.41317412629,0.164337895158,1.0,0.457714698464,0.856803161636,0.498880549641,0.208587566448,0.505237216407,0.402044320117,0.471777269477,0.51224718353,0.475870133996,0.500678269349,0.839478664486,0.208124646031,0.359476949982
Stellar Lumens,-0.492517807444,-0.84757942367,-0.027899720602,0.852743949333,0.295323649736,0.787942969485,0.711511767095,-0.00644429713912,0.695968188776,-0.243692318193,0.858642354872,0.528293328294,0.893268085063,0.724987212255,0.912213930877,0.792078496186,0.609665566525,0.0389486176133,0.806473481572,0.739662625561,0.680886884705,0.679262191143,0.814349288089,0.578986913516,0.835804636826,0.789627868679,0.924579384228,0.420189186164,0.822434240337,0.280592426372,0.798633178039,0.760503675529,0.796907102966,0.811830259396,0.852618392576,0.79672484494,0.483941277722,0.252259738186,0.745527660476,0.74595013262,0.907450590782,0.124794361947,0.856696826944,0.59313484557,0.760066384311,0.782155711291,0.644483396411,0.493187851301,-0.0787986614882,0.453039061426,0.476440129718,0.24042823442,0.485557489382,0.740512731909,0.742771138356,0.872754841942,0.698060509839,0.64918256023,0.705071830405,0.816976338068,0.609063283949,0.835439615576,0.283522410679,0.81549774208,-0.585297978603,0.535572302022,0.189715941015,0.793723089167,0.405112228736,0.828255012279,0.65295292646,0.121428229637,0.839567035794,0.841828492566,0.819612211635,0.832809581539,0.952269249925,0.311769068436,0.64900807113,0.574364766318,0.654264001703,0.791967726906,0.535572302022,-0.0982492713439,0.575886787163,-0.22355959906,0.457714698464,1.0,0.763345418301,0.792892752021,0.271892248679,0.742709779039,0.602703615912,0.64582260453,0.77876187226,0.710610086617,0.758309171251,0.669686231209,0.152760429302,0.481958930547
Stratis,-0.112092846465,-0.671719539668,0.448587053422,0.930369280434,0.749542516522,0.890732730317,0.876930715983,-0.0622866398063,0.869551273069,-0.277708113011,0.901873680321,0.749557626282,0.909630192136,0.874895277415,0.898853714187,0.877523480124,0.825552517606,-0.0477567898297,0.920020902218,0.843620409155,0.645085356624,0.837785416655,0.93553070147,0.791931812429,0.938856708027,0.942732627847,0.911403593218,0.0737194377357,0.937994691635,0.702808802915,0.8760285647,0.914232585952,0.959848591572,0.949929446919,0.940348647314,0.956527031187,0.722921867599,0.692236101381,0.632666380314,0.895984088038,0.936717826928,0.265216054732,0.904817089957,0.776599285359,0.890286482957,0.830211423143,0.804428519985,0.789200828798,0.368303261182,0.823792935022,0.887925055969,0.0219836401418,0.784502706803,0.870860549955,0.949231823703,0.773216325522,0.875813433983,0.771571090707,0.884285973279,0.897712657797,0.66766692029,0.915297198334,0.632902427708,0.859435272602,-0.451264764843,0.70855129433,0.532624570916,0.922422144925,0.535255793983,0.934704351474,0.812104105574,0.308226570489,0.86187030767,0.92356747342,0.945679299394,0.944956518145,0.871647102587,0.576299789871,0.825351303625,0.778119586305,0.849966934008,0.947011216211,0.70855129433,0.591273657621,0.784404707504,0.326173418629,0.856803161636,0.763345418301,1.0,0.913838616837,0.260345545692,0.952552468918,0.808041586559,0.865187681406,0.916651050759,0.899431272467,0.982335622629,0.832806694014,0.204510878257,0.636627762857
Syscoin,0.705889377364,0.182624064824,0.687280425337,0.933511460336,0.782247540508,0.857947921818,0.911333634793,0.380706130452,0.963622711257,-0.324715360482,0.893090059116,0.840042497812,0.935501866468,0.772079766561,0.905913502744,0.873468726419,0.897701465074,-0.254571768611,0.889108961114,0.922536186005,0.600572689748,0.915452818371,0.933854511777,0.884920219684,0.885751494033,0.880965146907,0.889077620325,0.0614590502609,0.919414403003,0.439077073723,0.85738518731,0.944492290706,0.949261279221,0.911119919061,0.956091118156,0.952570959232,0.803921847628,0.769336343459,-0.0944485340118,0.944843900455,0.908346241156,0.220286559277,0.891348407245,0.817269373405,0.919269575589,-0.261674721497,0.899903777763,0.779297658151,0.203174578624,0.93374631138,0.55079384937,0.283290438314,0.843583728497,0.935545718462,0.912613502088,0.0824285126489,0.855128382618,0.902993657395,0.915017575715,0.879873320674,0.890513284147,0.926624499803,0.602960158176,0.803010661932,-0.628004834474,0.873962958617,0.606595335401,0.875594874257,0.759018846143,0.901720468122,0.897584395479,0.549516092948,0.827408561823,0.904544759422,0.959566309052,0.906118761247,0.901169554826,0.736294002567,0.830260648146,0.793998715925,0.868911376956,0.952459775982,0.873962958617,0.409735169685,0.845687164299,-0.264834284918,0.498880549641,0.792892752021,0.913838616837,1.0,-0.0331807398391,0.956468000345,0.882991771724,0.94449103314,0.945824647968,0.919548969755,0.928541814587,0.829638361683,0.187555128602,0.541640397181
The ChampCoin,-0.124708089624,-0.355288148688,-0.351796657931,0.22338761649,0.139753110674,0.320693384732,0.282194339057,0.494335761244,-0.108281835676,-0.209583370144,0.248784036745,-0.204278234997,-0.17664061295,0.266897150718,-0.163934026015,-0.0047943917584,-0.205452178942,0.0665000600748,0.260442080687,-0.0891864089755,0.366759654336,-0.00883351462744,-0.0790395463279,-0.322721938535,-0.226308778502,-0.0878353326522,0.206779976449,0.41778164994,-0.303564868232,-0.0527394303871,0.235822317806,-0.119303416196,0.21492386579,0.182567558416,0.00885585873767,0.303582094614,-0.160973366955,-0.203047739936,0.315966611324,-0.0513115072024,0.313394913944,0.400371616131,-0.00684161769465,-0.358892795945,-0.0724239046738,0.369979397871,-0.315086651571,0.351959098771,0.427911999935,-0.0658258702725,0.246965503778,0.365633478838,-0.173603622739,-0.0494591322063,0.355084441369,0.190080375507,0.0031853212251,-0.0852719038724,0.373835627642,0.0448309102569,-0.283291768015,0.134119982537,0.35113982138,0.321525228439,-0.4125558333,-0.386848083805,0.0149497041179,0.397133340998,-0.206103586858,0.360139204981,-0.190678542096,-0.148254174317,0.327260496884,0.469947669607,0.000188612062229,-0.00994699872402,-0.0153842473686,-0.470126617484,-0.0297692044966,-0.212852991399,0.173333400768,-0.0404772493419,-0.386848083805,0.172701719987,0.0202598113318,-0.177668491849,0.208587566448,0.271892248679,0.260345545692,-0.0331807398391,1.0,0.188460668228,-0.4108592199,-0.256311754665,-0.0753469822391,-0.120344368077,0.201763194786,0.0218821618358,0.231408734792,0.0995344824692
Ubiq,0.405027183604,0.00163833362327,0.659784897232,0.923457416565,0.846750104382,0.893127642877,0.918577278125,0.666221025093,0.9473350128,-0.434990017275,0.899426391259,0.871390114817,0.902059186319,0.789611556692,0.887834956676,0.875574259996,0.897129255362,-0.397432938482,0.891153307155,0.910166154391,0.565057255229,0.92359141781,0.936466006252,0.894588260622,0.895038439343,0.911839715358,0.87440418311,0.0147951911681,0.932992917481,0.556728484532,0.843945723059,0.946055940789,0.973206547659,0.916939212521,0.943766169508,0.970160763256,0.835667439044,0.806809438297,0.209910825907,0.9469387457,0.895716612119,0.270795770375,0.890075124917,0.838621205569,0.908046861824,0.617900222798,0.906441991553,0.826987118689,0.589719869944,0.915236283278,0.575267923364,0.279561932784,0.844264494088,0.93110661589,0.938721278202,0.35334852405,0.86782664173,0.898935917344,0.937388781855,0.896086980379,0.826872607272,0.923698048887,0.705588930109,0.80132393972,-0.411590142375,0.858143895422,0.671365215504,0.900893377063,0.680501533732,0.914583388791,0.873936107741,0.799893091648,0.813845498831,0.916624516333,0.961548068632,0.918087352622,0.866168517798,0.709284517765,0.807259113546,0.824848236311,0.898303604913,0.971611086603,0.858143895422,0.610370179895,0.888736238116,-0.23188800215,0.505237216407,0.742709779039,0.952552468918,0.956468000345,0.188460668228,1.0,0.901974949271,0.928323483582,0.950259868605,0.940631286909,0.969894851606,0.846939769918,0.193961382092,0.691660823071
Unobtanium,0.777005022881,0.918496363947,0.891641133565,0.819020117829,0.98212285244,0.718188477489,0.928911085932,0.427259036686,0.923641631942,-0.188001784185,0.691473299257,0.964834583,0.760537336758,0.526905749315,0.744696355291,0.866947094748,0.907174534592,-0.592701702813,0.800785464653,0.901009580114,0.256134642128,0.952859712189,0.854988666188,0.97124069734,0.71463988287,0.741469715541,0.682596723818,-0.350571474808,0.829677139637,0.492727029943,0.724328896248,0.903954948173,0.903897602376,0.796207689276,0.841982914213,0.864188139147,0.969749668118,0.988720159694,-0.281291473918,0.95287646999,0.735941948045,0.236590589608,0.705509569326,0.901234006666,0.848177113917,-0.312997071936,0.936864087758,0.933298796431,0.625023014879,0.853327731493,0.44410863621,0.208089295176,0.882408616438,0.909029057249,0.851461977963,-0.58621336042,0.802238564511,0.93052410338,0.953963401517,0.643757903873,0.875280884539,0.914146082053,0.860464368745,0.25545173804,-0.0077026761953,0.964097397763,0.846178626721,0.719558010456,0.790425179876,0.281988484331,0.918486126786,0.765971761028,0.259348311331,0.84510548605,0.884720736793,0.749722471994,0.775592036385,0.867850708959,0.762816804763,0.896963274333,0.908023787173,0.838046582368,0.964097397763,0.655035954874,0.96337871523,-0.216789661281,0.402044320117,0.602703615912,0.808041586559,0.882991771724,-0.4108592199,0.901974949271,1.0,0.92095838296,0.293687561155,0.908051543622,0.874482280989,0.730488692785,0.145704628031,0.13214333276
Verge,0.864695854747,0.298163222341,0.798746795971,0.845466036827,0.849229253032,0.782159039762,0.870357395121,0.230671459402,0.952290914024,-0.0649753492802,0.781584804273,0.887436960273,0.84807991007,0.671045423346,0.814960827648,0.832323422558,0.915840599687,-0.209601248021,0.798760380796,0.871150838576,0.39143047961,0.89907953964,0.864315937308,0.923502341542,0.839950467573,0.859950009926,0.776653116633,-0.225697311727,0.85197327651,0.237847862155,0.731260044082,0.910076468337,0.893081850838,0.829261837291,0.875372307964,0.88714232966,0.864553711304,0.852992774921,-0.501443653427,0.925351032005,0.798139783876,0.246495719728,0.783151386604,0.867518178746,0.861966718859,-0.513242644289,0.895996840699,0.802814925532,0.0945355888195,0.910321423214,0.503584881282,0.220625248081,0.882533880012,0.910393701561,0.842513656151,-0.319937193837,0.844284430907,0.886573279536,0.887353810685,0.833362230578,0.894383739239,0.871870908643,0.631830437115,0.743779472587,-0.600666508325,0.915575454842,0.678147676788,0.806990025422,0.834494174233,0.823903523941,0.876198424934,0.421460602413,0.755640347907,0.809894251775,0.885986763212,0.863603495831,0.795232023868,0.851162093673,0.761270180669,0.829222673863,0.869994272062,0.897148259435,0.915575454842,0.493106538259,0.877092849756,-0.202921658483,0.471777269477,0.64582260453,0.865187681406,0.94449103314,-0.256311754665,0.928323483582,0.92095838296,1.0,0.909004100283,0.892507665152,0.891211251159,0.71277325499,0.170893987993,0.417246038259
Vertcoin,0.513657410313,0.22064014066,0.646085869473,0.931172050561,0.809116684437,0.88438579557,0.264573682207,0.517038066656,0.936827288639,-0.0853427463058,0.548336280258,0.839827561765,0.91240750266,0.788164178418,0.831525258269,0.881644065993,0.809526093675,-0.293936807729,0.44535851786,0.919197901716,0.61158239976,0.322479598711,0.951014330371,0.26507794029,0.251362366088,0.834000103382,0.464390542971,0.0234944984657,0.59717088797,0.380884010295,0.828626843861,0.699211458066,0.962871198412,0.920526447834,0.95186797609,0.963444172415,0.424096408928,0.793593091475,0.0818061851668,0.946154576027,0.890825518781,0.230451206592,0.884302183561,0.532116941099,0.506440009004,0.178477410937,0.881478820955,0.803828776478,0.294365162866,0.911929590707,0.58314927869,0.256835290131,0.84615990273,0.44001710073,0.93514594539,0.21197483987,0.458896323263,0.6933067572,0.92045449074,0.454680743252,0.757841439733,0.913532460815,0.64847253963,0.748874369735,-0.385687069387,0.844742946718,0.621909692886,0.460030006368,0.695192900419,0.70180256454,0.890228225695,0.506136248192,0.775575321438,0.332783704162,0.962813279304,0.303864834592,0.243576626777,0.725132103109,0.265317394436,0.815458624702,0.889759686394,0.95878533703,0.844742946718,0.559059701669,0.869428072834,-0.223141729683,0.51224718353,0.77876187226,0.916651050759,0.945824647968,-0.0753469822391,0.950259868605,0.293687561155,0.909004100283,1.0,0.936194676799,0.941310878058,0.868983835735,0.1957114874,0.435613800866
Viacoin,0.0704089417285,0.784735417929,0.584927843768,0.939077716275,0.856085504853,0.872296447915,0.903578879247,0.224632701962,0.931421284391,-0.164162224614,0.895562401238,0.869494221763,0.888396087383,0.782209970587,0.832122707198,0.836959778925,0.92837868534,-0.00890943031624,0.872450574918,0.933656365636,0.541162521374,0.915526215549,0.935074423456,0.893732874702,0.803394841439,0.817517959481,0.833567190245,-0.0588404825254,0.926668247579,0.542408045527,0.843752376252,0.952785997289,0.950619196332,0.905320475909,0.897871866197,0.948424492786,0.860657657466,0.814733193012,0.41398766753,0.951228451138,0.87055406955,0.241043511027,0.852791201308,0.883534483726,0.866772341629,0.513163544546,0.866845333569,0.866304803524,0.269960441152,0.886427521643,0.586644815507,0.277100459504,0.804327202694,0.950140880843,0.919519474556,0.0577853437577,0.901333838295,0.866980463344,0.950718847556,0.812659990168,0.797215906832,0.916913429704,0.723033384276,0.825096368318,-0.387754319503,0.850321145266,0.667590221574,0.924663341924,0.650292125024,0.883693601903,0.895634929339,0.54801181508,0.846427143528,0.906143298896,0.942952301455,0.847030600749,0.852166869975,0.694454638967,0.759425846354,0.884377755619,0.93208254509,0.93384562407,0.850321145266,0.819004833989,0.906154179222,-0.234359834465,0.475870133996,0.710610086617,0.899431272467,0.919548969755,-0.120344368077,0.940631286909,0.908051543622,0.892507665152,0.936194676799,1.0,0.921533259295,0.866131871249,0.185143557588,0.0408421095507
Waves,0.200187694294,-0.386482539152,0.584376764973,0.92168212452,0.835205471077,0.888653633718,0.922561231115,0.28488884856,0.905287570609,-0.419413851225,0.891942543162,0.822062296602,0.893047273339,0.824199265512,0.8923329921,0.920691334778,0.856370513849,-0.43450076491,0.935011555105,0.874779735832,0.593081925219,0.889337565615,0.940019886092,0.855205044493,0.90260021301,0.918391659934,0.890800890458,0.0213657012909,0.939259738662,0.838034255804,0.854532294818,0.926388385874,0.976942472913,0.944617718018,0.94936805018,0.961907162903,0.794025518081,0.787408503965,0.454001824028,0.932329669503,0.910308586761,0.271712130252,0.895127507936,0.804750531558,0.894942178837,0.830088757656,0.866746844488,0.842091594544,0.691451853347,0.872688767001,0.589273410883,0.0433667642323,0.850815170827,0.911570592952,0.970145309218,0.56340968421,0.887724994446,0.837803631537,0.924106001149,0.885653795823,0.735145575521,0.944838625146,0.718752708858,0.858502070618,-0.43882694064,0.788823638714,0.633444805672,0.908798394721,0.601939789249,0.905492422709,0.846928003163,0.680919131444,0.858407337025,0.925422983917,0.959962351077,0.923646562752,0.875293737666,0.655144133731,0.857483501294,0.806595263731,0.887471865449,0.950631369134,0.788823638714,0.650444402186,0.845657380957,0.215988960136,0.500678269349,0.758309171251,0.982335622629,0.928541814587,0.201763194786,0.969894851606,0.874482280989,0.891211251159,0.941310878058,0.921533259295,1.0,0.846291941852,0.21169301925,0.674821006746
ZCoin,-0.104658408142,-0.0668417462425,0.338686279656,0.889913893625,0.662987419752,0.84925703122,0.791081098442,0.339503317059,0.80778375668,-0.352509158897,0.896291550749,0.660880588382,0.827444949069,0.781134794762,0.774644662129,0.832146224488,0.755365773692,-0.34403986436,0.880541807467,0.882995622549,0.643558044327,0.819735341174,0.921519435967,0.713372992513,0.717565579504,0.731646810776,0.804647942259,0.319916852727,0.870548299172,0.587007665874,0.913303411623,0.838244042985,0.898162472265,0.867678078573,0.865564093722,0.894776494706,0.624629597187,0.586189352283,0.726692813057,0.824155408958,0.829087930769,0.11791726966,0.865761362831,0.688750068538,0.802021770097,0.801736943407,0.730866104865,0.717548714946,0.282650003994,0.772854887521,0.874243160448,-0.0330011959742,0.724338705954,0.830284481002,0.880304287895,0.533109931272,0.842624719907,0.723138640802,0.846003541952,0.742336017516,0.63032864406,0.808327913478,0.578754753637,0.877632771304,-0.565588877669,0.663441778389,0.488121415712,0.876215333679,0.449638041932,0.829452569252,0.833453293394,0.734454061393,0.884122964522,0.885765913334,0.893318219891,0.769454724835,0.798516649258,0.507592625015,0.818805660402,0.6704857333,0.788220921901,0.873433677831,0.663441778389,0.547544114883,0.723150295709,0.438836133635,0.839478664486,0.669686231209,0.832806694014,0.829638361683,0.0218821618358,0.846939769918,0.730488692785,0.71277325499,0.868983835735,0.866131871249,0.846291941852,1.0,0.218984988984,0.25460129357
Zcash,-0.231193489428,-0.608487323837,0.356335786226,0.186109513421,0.681745223666,0.219621931274,0.132211021913,0.50654127197,0.178993262458,-0.44935721739,0.203937712531,0.133116712545,0.197332294583,0.899375281483,0.199219999015,0.158720464109,0.163344638888,-0.377998615435,0.213186548412,0.147552910379,0.756656002653,0.130684068942,0.168311464982,0.147063777658,0.196806054729,0.206305311175,0.199433149953,0.314886280228,0.202896220031,0.418377925507,0.207295584125,0.18018798163,0.199911370106,0.196155745467,0.195748356114,0.197239870175,0.121458827959,0.613862978012,0.741498778776,0.174634082023,0.194559071083,0.233149052013,0.212639933916,0.132874220786,0.264011575513,0.890403530234,0.133911100026,0.111508566338,0.108662726334,0.832514941757,0.218301410785,0.0376080582016,0.162126257615,0.16376653459,0.946231669002,0.731791440366,0.181167232816,0.111770603216,0.156775814911,0.191990032545,0.124286911378,0.168827004675,0.112665815303,0.157547305315,-0.565511892815,0.111951435131,0.103683421635,0.203424127044,0.0887557957589,0.213078860216,0.120128625272,0.645383084682,0.15638130646,0.155897282738,0.187549806002,0.212831464938,0.176210189934,0.100177636959,0.0829254995008,0.0967819092695,0.166231721248,0.2049186208,0.111951435131,0.566926012142,0.137508442755,0.136575408024,0.208124646031,0.152760429302,0.204510878257,0.187555128602,0.231408734792,0.193961382092,0.145704628031,0.170893987993,0.1957114874,0.185143557588,0.21169301925,0.218984988984,1.0,0.370333093024
ZenCash,0.476878482548,-0.147823481716,0.325434846776,0.114555146192,0.159174210478,0.0405782764069,0.381183470065,0.660787496494,0.246866282966,-0.437144169231,0.0984642219612,0.368417027957,0.33314342439,0.0219434119832,0.558089968465,0.634156426282,-0.130911474232,-0.458039616009,0.531853979651,0.239796332419,0.190710515712,0.319609774664,0.483938628013,0.166805349612,0.590901239903,0.554581969978,0.427980779667,0.311736406875,0.16294986398,0.556314400265,0.106582489664,0.221029529811,0.531447826324,0.253709404768,0.736587186389,0.521443629722,-0.00765996307343,0.194554593348,0.0975553851974,0.23697233726,0.373537753184,0.43535523182,0.318154895403,-0.448884547936,0.670181847964,0.744723451081,0.449303429599,0.0189346166669,0.685976929762,0.288247106741,-0.0642591019578,0.110388419543,0.445674264958,0.116928510341,0.359188345744,0.367323821452,-0.369258771092,0.499428386974,0.224271312553,0.486441096282,0.426072692889,0.575390378749,0.134183901104,-0.00967850862395,-0.485898038612,0.287498951632,0.339098674802,-0.0923809620427,0.0894000791828,0.242843721795,0.20162069116,0.825727002289,0.0525703635145,0.248423947139,0.605349707884,0.524325108196,0.514819859934,0.286485274252,0.522226878495,-0.504575778057,-0.111320140227,0.611582005803,0.287498951632,-0.440031237581,0.211713329662,0.201184082962,0.359476949982,0.481958930547,0.636627762857,0.541640397181,0.0995344824692,0.691660823071,0.13214333276,0.417246038259,0.435613800866,0.0408421095507,0.674821006746,0.25460129357,0.370333093024,1.0
